"freq","word1","word2","word3","word4","word5"
"3","when","i","get","out","of"
"2","when","i","grow","up","i"
"2","when","i","left","for","work"
"2","when","i","think","back","to"
"2","when","i","told","you","that"
"2","when","i","wake","up","and"
"4","when","i","was","a","child"
"6","when","i","was","a","kid"
"2","when","i","was","in","college"
"2","when","i","was","in","grade"
"2","when","i","was","in","high"
"3","when","i","was","years","old"
"2","when","i","was","younger","i"
"2","when","i","went","to","my"
"2","when","it","comes","to","being"
"2","when","it","comes","to","money"
"2","when","it","comes","to","my"
"2","when","it","comes","to","riders"
"2","when","it","comes","to","tackling"
"2","when","it","comes","to","the"
"4","when","it","comes","to","unk"
"3","when","it","was","time","to"
"2","when","life","gives","you","lemons"
"2","when","the","time","comes","to"
"2","when","they","come","to","us"
"3","when","u","think","it","can't"
"6","when","was","the","last","time"
"2","when","we","are","trying","to"
"3","when","we","arrived","at","the"
"2","when","we","were","talking","about"
"2","when","you're","dealing","with","a"
"4","when","you","get","a","chance"
"3","when","you","go","to","the"
"2","where","i","want","to","be"
"3","where","the","wild","things","are"
"2","where","there's","a","will","there's"
"2","whether","or","not","there","is"
"2","whether","or","not","to","use"
"2","which","he","was","charged","with"
"2","which","is","always","a","bonus"
"3","which","is","different","to","a"
"2","which","means","i'm","only","away"
"2","which","tells","the","story","of"
"2","which","would","force","her","to"
"2","while","having","sex","a","call"
"2","while","standing","in","front","of"
"2","whisking","constantly","until","the","roux"
"2","who","am","i","and","what"
"2","who","am","i","to","judge"
"2","who","are","not","afraid","of"
"2","who","came","on","after","i"
"2","who","fights","every","day","for"
"2","who","happens","to","be","a"
"2","who","is","going","to","be"
"2","who","seems","to","have","made"
"2","who","sides","with","corporations","and"
"2","who","spoke","on","condition","of"
"2","who","spoke","to","the","times"
"2","who","was","at","the","time"
"2","who","was","not","involved","in"
"2","who","was","shot","to","death"
"2","who","were","shot","had","been"
"2","why","is","it","so","hard"
"2","will","almost","certainly","have","to"
"2","will","also","have","to","face"
"3","will","always","be","there","for"
"2","will","be","at","a","m"
"2","will","be","billed","at","per"
"2","will","be","giving","away","a"
"2","will","be","held","at","the"
"2","will","be","held","on","april"
"2","will","be","looking","for","the"
"2","will","be","one","of","the"
"2","will","be","stuck","in","my"
"3","will","be","the","death","of"
"2","will","be","the","first","to"
"2","will","begin","at","a","m"
"2","will","come","to","an","end"
"2","will","continue","to","do","so"
"2","will","ever","be","able","to"
"2","will","follow","me","neversaynever","right"
"2","will","have","a","better","chance"
"2","will","have","a","very","clear"
"2","will","have","the","opportunity","to"
"2","will","have","to","do","a"
"2","will","have","to","wait","until"
"2","will","help","many","of","you"
"2","will","let","you","know","when"
"4","will","never","be","the","same"
"4","will","not","be","able","to"
"2","will","not","have","to","pay"
"3","will","open","for","our","appearance"
"2","will","take","place","at","p"
"2","will","take","place","from","p"
"2","will","we","be","able","to"
"2","will","we","see","you","at"
"2","willing","to","give","it","my"
"2","winning","novel","gray","rainbow","journey"
"2","wish","everyone","a","merry","christmas"
"4","wish","i","could","be","there"
"2","wish","i","could","get","a"
"2","wish","i","could","have","gone"
"2","wish","i","could","have","made"
"2","wish","i","could","make","it"
"2","wish","i","could","meet","you"
"2","wish","p","m","july","and"
"2","wishing","you","all","an","amazing"
"3","with","a","few","pieces","of"
"2","with","all","my","heart","i"
"2","with","all","your","heart","and"
"2","with","children","all","the","time"
"2","with","corporations","and","special","interests"
"2","with","just","a","touch","of"
"2","with","just","the","right","amount"
"2","with","left","in","the","half"
"2","with","love","your","biggest","fan"
"2","with","mixer","still","running","add"
"2","with","no","end","in","sight"
"2","with","one","out","in","the"
"2","with","percent","of","the","vote"
"2","with","pool","built","in","at"
"3","with","the","exception","of","the"
"2","with","the","help","of","a"
"2","with","the","help","of","his"
"2","with","the","help","of","unk"
"2","with","the","new","jersey","state"
"6","with","the","rest","of","the"
"2","with","the","scriptures","and","that"
"2","with","the","unk","and","the"
"2","within","congress","power","to","regulate"
"2","woke","up","this","morning","and"
"2","won't","be","able","to","stop"
"2","won","six","in","a","row"
"4","wonder","if","i","will","ever"
"2","wonder","if","that","was","the"
"2","word","in","a","sentence","around"
"2","wordpress","com","is","a","participant"
"2","words","my","body","is","shaking"
"2","work","at","the","time","i"
"2","work","the","outsiders","are","ruining"
"2","workforce","connection","as","well","as"
"2","world","at","the","same","time"
"2","worry","we","deal","with","children"
"2","would","appear","to","be","a"
"2","would","be","a","better","place"
"2","would","be","a","good","fit"
"3","would","be","a","good","time"
"2","would","be","a","great","idea"
"2","would","be","and","then","do"
"2","would","be","good","to","have"
"3","would","be","great","to","have"
"2","would","be","lucky","to","have"
"2","would","be","nice","to","be"
"2","would","be","nice","to","see"
"2","would","be","wonderful","if","the"
"2","would","come","in","from","every"
"2","would","do","the","best","day"
"2","would","have","been","a","great"
"2","would","have","been","better","if"
"2","would","have","been","required","to"
"2","would","have","to","be","unk"
"2","would","it","be","possible","to"
"2","would","like","to","thank","all"
"2","would","like","to","wish","everyone"
"3","would","love","to","have","you"
"2","would","love","to","see","it"
"2","would","love","to","see","them"
"3","would","love","to","see","you"
"2","would","make","it","easier","to"
"2","would","make","me","so","happy"
"2","would","never","be","able","to"
"2","would","not","say","whether","it"
"2","would","simply","not","have","been"
"2","wouldn't","be","caught","dead","at"
"2","wouldn't","stop","and","booze","would"
"2","wrath","fitted","to","destruction","and"
"2","www","unk","com","and","www"
"2","www","unk","org","or","call"
"2","yeah","it","hurts","but","i'm"
"2","year","and","a","half","ago"
"2","year","is","going","to","be"
"2","years","and","years","to","come"
"2","years","in","prison","and","a"
"2","years","since","israel","was","re"
"2","yes","but","i","have","to"
"2","yet","i","still","have","to"
"2","you'll","never","know","her","like"
"3","you're","going","to","have","to"
"2","you're","not","sure","whether","you"
"2","you've","got","to","find","him"
"2","you","a","gospel","contrary","to"
"2","you","agree","that","it","is"
"2","you","all","had","a","great"
"3","you","all","have","a","wonderful"
"2","you","and","on","wednesday","at"
"2","you","and","this","is","crazy"
"2","you","and","wants","you","to"
"2","you","are","an","example","to"
"3","you","are","going","to","be"
"2","you","are","looking","for","the"
"2","you","are","not","capable","of"
"2","you","aren't","familiar","with","refinance"
"2","you","can","back","it","up"
"2","you","can","find","it","here"
"2","you","can","live","as","if"
"2","you","can","read","all","about"
"2","you","can","see","all","the"
"2","you","can","see","how","the"
"2","you","can","see","in","the"
"2","you","can","see","it","here"
"2","you","can","see","the","other"
"2","you","can","tell","whether","a"
"2","you","cant","make","money","in"
"2","you","deserve","you","get","even"
"2","you","didn't","elect","me","to"
"2","you","do","makes","a","difference"
"2","you","do","not","have","to"
"2","you","do","not","want","to"
"5","you","don't","have","to","be"
"2","you","don't","have","to","get"
"2","you","don't","know","how","to"
"3","you","don't","want","to","be"
"2","you","don't","want","to","miss"
"2","you","don't","want","to","waste"
"2","you","fall","in","love","with"
"2","you","follow","me","please","i"
"3","you","for","taking","the","time"
"3","you","for","the","rest","of"
"2","you","for","who","you","are"
"2","you","from","the","bottom","of"
"2","you","get","a","taste","of"
"2","you","get","even","less","than"
"2","you","get","out","of","the"
"2","you","go","out","there","and"
"2","you","going","to","be","there"
"2","you","gonna","be","are","you"
"2","you","gonna","be","say","you"
"4","you","had","a","great","time"
"2","you","hate","it","when","you"
"2","you","have","a","craving","for"
"2","you","have","a","good","day"
"2","you","have","a","great","day"
"2","you","have","any","questions","about"
"2","you","have","taken","the","time"
"2","you","have","to","balance","it"
"4","you","have","to","do","is"
"3","you","have","to","do","to"
"2","you","have","to","do","unk"
"2","you","have","to","respect","a"
"2","you","have","to","say","goodbye"
"2","you","how","it","can","work"
"4","you","know","i","love","you"
"2","you","know","that","you","are"
"2","you","know","what","else","is"
"4","you","know","what","i","mean"
"3","you","know","what","that","means"
"2","you","know","you're","tired","when"
"2","you","learn","from","it","and"
"2","you","look","at","all","the"
"2","you","make","all","things","new"
"2","you","make","it","to","the"
"2","you","make","your","girlfriend","scream"
"2","you","might","be","interested","in"
"2","you","miss","of","the","shots"
"3","you","need","to","follow","me"
"3","you","need","to","know","about"
"2","you","on","the","other","hand"
"2","you","really","want","to","do"
"2","you","see","is","what","you"
"2","you","send","me","a","dm"
"2","you","settle","for","less","than"
"2","you","settled","for","maureen","dowd"
"2","you","should","be","able","to"
"2","you","should","just","shut","up"
"2","you","so","much","for","sharing"
"3","you","so","much","for","the"
"3","you","so","much","for","your"
"2","you","spend","all","your","time"
"2","you","spend","so","much","time"
"3","you","still","have","a","chance"
"2","you","to","think","about","the"
"2","you","too","we","need","to"
"2","you","try","to","pull","it"
"2","you","very","much","for","the"
"2","you","want","it","to","be"
"2","you","want","to","look","at"
"2","you","weren't","supposed","to","be"
"2","you","will","have","to","do"
"2","you","will","not","be","able"
"2","you","win","in","a","row"
"2","you","wish","p","m","july"
"2","you","would","be","and","then"
"2","your","always","on","my","mind"
"2","your","girlfriend","scream","while","having"
"2","your","god","with","all","your"
"2","your","heart","and","with","all"
"2","your","interest","in","my","work"
"2","your","job","is","to","make"
"2","your","knee","is","feeling","better"
"2","your","look","and","construction","method"
"2","your","stuff","this","unk","sells"
